test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines
34d24c33-0477-4aec-a037-c96625525c84,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8610,400,4
34d24c33-0477-4aec-a037-c96625525c84,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8234,8,4
34d24c33-0477-4aec-a037-c96625525c84,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26125,400,4
34d24c33-0477-4aec-a037-c96625525c84,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,181,1,4
ab1722c3-c802-46b6-80dc-9abd211b1196,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,33,44,4
ab1722c3-c802-46b6-80dc-9abd211b1196,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24846,400,4
ab1722c3-c802-46b6-80dc-9abd211b1196,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8719,400,4
ab1722c3-c802-46b6-80dc-9abd211b1196,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8182,8,4
ab1722c3-c802-46b6-80dc-9abd211b1196,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26381,400,4
ab1722c3-c802-46b6-80dc-9abd211b1196,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,106,1,4
3e2af92b-4c87-4b1b-b4ae-c0909fa3b058,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,33,44,4
3e2af92b-4c87-4b1b-b4ae-c0909fa3b058,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25130,400,4
3e2af92b-4c87-4b1b-b4ae-c0909fa3b058,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8256,400,4
3e2af92b-4c87-4b1b-b4ae-c0909fa3b058,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8573,8,4
3e2af92b-4c87-4b1b-b4ae-c0909fa3b058,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26651,400,4
3e2af92b-4c87-4b1b-b4ae-c0909fa3b058,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,116,1,4
29138229-d8e4-4bd4-8473-75791b135c09,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,29,44,4
29138229-d8e4-4bd4-8473-75791b135c09,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24677,400,4
29138229-d8e4-4bd4-8473-75791b135c09,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8564,400,4
29138229-d8e4-4bd4-8473-75791b135c09,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8228,8,4
29138229-d8e4-4bd4-8473-75791b135c09,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26108,400,4
29138229-d8e4-4bd4-8473-75791b135c09,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,180,1,4
162d5eec-79a8-4ba7-a9ec-b6d7b11d8674,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
162d5eec-79a8-4ba7-a9ec-b6d7b11d8674,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25154,400,4
162d5eec-79a8-4ba7-a9ec-b6d7b11d8674,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8492,400,4
162d5eec-79a8-4ba7-a9ec-b6d7b11d8674,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7773,8,4
162d5eec-79a8-4ba7-a9ec-b6d7b11d8674,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26193,400,4
162d5eec-79a8-4ba7-a9ec-b6d7b11d8674,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,115,1,4
d28593ef-8dd8-476e-8517-cf7235b0f2b0,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,29,44,4
d28593ef-8dd8-476e-8517-cf7235b0f2b0,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25127,400,4
d28593ef-8dd8-476e-8517-cf7235b0f2b0,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8033,400,4
d28593ef-8dd8-476e-8517-cf7235b0f2b0,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8145,8,4
d28593ef-8dd8-476e-8517-cf7235b0f2b0,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26442,400,4
d28593ef-8dd8-476e-8517-cf7235b0f2b0,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,112,1,4
1671d03a-aa3f-49ae-8e7e-4768168c1b8f,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
1671d03a-aa3f-49ae-8e7e-4768168c1b8f,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25133,400,4
1671d03a-aa3f-49ae-8e7e-4768168c1b8f,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8816,400,4
1671d03a-aa3f-49ae-8e7e-4768168c1b8f,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8406,8,4
1671d03a-aa3f-49ae-8e7e-4768168c1b8f,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26622,400,4
1671d03a-aa3f-49ae-8e7e-4768168c1b8f,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,112,1,4
d9e539a7-f02d-47fd-8512-7aa57d47a0ba,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,36,44,4
d9e539a7-f02d-47fd-8512-7aa57d47a0ba,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25191,400,4
d9e539a7-f02d-47fd-8512-7aa57d47a0ba,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8854,400,4
d9e539a7-f02d-47fd-8512-7aa57d47a0ba,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7952,8,4
d9e539a7-f02d-47fd-8512-7aa57d47a0ba,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26115,400,4
d9e539a7-f02d-47fd-8512-7aa57d47a0ba,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,115,1,4
40505e0e-6475-4f01-aa3f-e8971963e544,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,33,44,4
40505e0e-6475-4f01-aa3f-e8971963e544,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24896,400,4
40505e0e-6475-4f01-aa3f-e8971963e544,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8922,400,4
40505e0e-6475-4f01-aa3f-e8971963e544,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8642,8,4
40505e0e-6475-4f01-aa3f-e8971963e544,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26773,400,4
40505e0e-6475-4f01-aa3f-e8971963e544,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,179,1,4
b1fe922a-75e0-4bbd-b139-3009dd11b84d,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
b1fe922a-75e0-4bbd-b139-3009dd11b84d,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24991,400,4
b1fe922a-75e0-4bbd-b139-3009dd11b84d,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8554,400,4
b1fe922a-75e0-4bbd-b139-3009dd11b84d,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8165,8,4
b1fe922a-75e0-4bbd-b139-3009dd11b84d,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26679,400,4
b1fe922a-75e0-4bbd-b139-3009dd11b84d,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,101,1,4
189707b6-f015-4bc6-8d57-9130e37132ba,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,36,44,4
189707b6-f015-4bc6-8d57-9130e37132ba,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24986,400,4
189707b6-f015-4bc6-8d57-9130e37132ba,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,9076,400,4
189707b6-f015-4bc6-8d57-9130e37132ba,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8637,8,4
189707b6-f015-4bc6-8d57-9130e37132ba,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26162,400,4
189707b6-f015-4bc6-8d57-9130e37132ba,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,112,1,4
e46b90cb-5db3-4e25-bad8-a8bd5ed8a3a9,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,30,44,4
e46b90cb-5db3-4e25-bad8-a8bd5ed8a3a9,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25232,400,4
e46b90cb-5db3-4e25-bad8-a8bd5ed8a3a9,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8901,400,4
e46b90cb-5db3-4e25-bad8-a8bd5ed8a3a9,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7992,8,4
e46b90cb-5db3-4e25-bad8-a8bd5ed8a3a9,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26344,400,4
e46b90cb-5db3-4e25-bad8-a8bd5ed8a3a9,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,113,1,4
70701a69-4c7d-44d3-aa40-e9d65e0298cd,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
70701a69-4c7d-44d3-aa40-e9d65e0298cd,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25295,400,4
70701a69-4c7d-44d3-aa40-e9d65e0298cd,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8939,400,4
70701a69-4c7d-44d3-aa40-e9d65e0298cd,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8158,8,4
70701a69-4c7d-44d3-aa40-e9d65e0298cd,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,27083,400,4
70701a69-4c7d-44d3-aa40-e9d65e0298cd,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,113,1,4
219a6af4-6647-4e26-ae8a-f9bb40a323c7,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,28,44,4
219a6af4-6647-4e26-ae8a-f9bb40a323c7,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24969,400,4
219a6af4-6647-4e26-ae8a-f9bb40a323c7,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8519,400,4
219a6af4-6647-4e26-ae8a-f9bb40a323c7,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7730,8,4
219a6af4-6647-4e26-ae8a-f9bb40a323c7,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26571,400,4
219a6af4-6647-4e26-ae8a-f9bb40a323c7,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,116,1,4
328a852e-77de-4e7a-8c3f-ad4ad922ccee,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
328a852e-77de-4e7a-8c3f-ad4ad922ccee,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25177,400,4
328a852e-77de-4e7a-8c3f-ad4ad922ccee,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8919,400,4
328a852e-77de-4e7a-8c3f-ad4ad922ccee,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8107,8,4
328a852e-77de-4e7a-8c3f-ad4ad922ccee,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26032,400,4
328a852e-77de-4e7a-8c3f-ad4ad922ccee,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,114,1,4
992d0f3e-4269-468c-8467-4777e34f6079,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
992d0f3e-4269-468c-8467-4777e34f6079,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25574,400,4
992d0f3e-4269-468c-8467-4777e34f6079,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8509,400,4
992d0f3e-4269-468c-8467-4777e34f6079,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8154,8,4
992d0f3e-4269-468c-8467-4777e34f6079,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26388,400,4
992d0f3e-4269-468c-8467-4777e34f6079,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,97,1,4
b9708720-1fdc-44c5-b36d-1b6b0be39467,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
b9708720-1fdc-44c5-b36d-1b6b0be39467,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25176,400,4
b9708720-1fdc-44c5-b36d-1b6b0be39467,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,9499,400,4
b9708720-1fdc-44c5-b36d-1b6b0be39467,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8578,8,4
b9708720-1fdc-44c5-b36d-1b6b0be39467,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26242,400,4
b9708720-1fdc-44c5-b36d-1b6b0be39467,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,116,1,4
ff46c771-6a8f-4a51-a563-36b240c21551,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
ff46c771-6a8f-4a51-a563-36b240c21551,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25221,400,4
ff46c771-6a8f-4a51-a563-36b240c21551,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8632,400,4
ff46c771-6a8f-4a51-a563-36b240c21551,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7882,8,4
ff46c771-6a8f-4a51-a563-36b240c21551,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,27076,400,4
ff46c771-6a8f-4a51-a563-36b240c21551,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,115,1,4
5e0894f2-1131-45be-ba6e-be893363a222,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,33,44,4
5e0894f2-1131-45be-ba6e-be893363a222,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25451,400,4
5e0894f2-1131-45be-ba6e-be893363a222,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8397,400,4
5e0894f2-1131-45be-ba6e-be893363a222,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8196,8,4
5e0894f2-1131-45be-ba6e-be893363a222,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26390,400,4
5e0894f2-1131-45be-ba6e-be893363a222,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,103,1,4
17387a89-bf7a-40c8-9efe-5783318538c4,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,33,44,4
17387a89-bf7a-40c8-9efe-5783318538c4,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25246,400,4
17387a89-bf7a-40c8-9efe-5783318538c4,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8948,400,4
17387a89-bf7a-40c8-9efe-5783318538c4,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7910,8,4
17387a89-bf7a-40c8-9efe-5783318538c4,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26417,400,4
17387a89-bf7a-40c8-9efe-5783318538c4,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,99,1,4
2609d1ea-7b3e-4f0a-aa69-18df9f8c830b,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,29,44,4
2609d1ea-7b3e-4f0a-aa69-18df9f8c830b,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25242,400,4
2609d1ea-7b3e-4f0a-aa69-18df9f8c830b,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8172,400,4
2609d1ea-7b3e-4f0a-aa69-18df9f8c830b,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8137,8,4
2609d1ea-7b3e-4f0a-aa69-18df9f8c830b,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26401,400,4
2609d1ea-7b3e-4f0a-aa69-18df9f8c830b,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,117,1,4
d185bc9e-55fd-4b6b-a0de-2370bebec36c,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
d185bc9e-55fd-4b6b-a0de-2370bebec36c,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25159,400,4
d185bc9e-55fd-4b6b-a0de-2370bebec36c,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,9330,400,4
d185bc9e-55fd-4b6b-a0de-2370bebec36c,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8110,8,4
d185bc9e-55fd-4b6b-a0de-2370bebec36c,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26283,400,4
d185bc9e-55fd-4b6b-a0de-2370bebec36c,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,173,1,4
abc00dd0-3e38-4827-8a27-59c593d9495f,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
abc00dd0-3e38-4827-8a27-59c593d9495f,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25526,400,4
abc00dd0-3e38-4827-8a27-59c593d9495f,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8400,400,4
abc00dd0-3e38-4827-8a27-59c593d9495f,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7963,8,4
abc00dd0-3e38-4827-8a27-59c593d9495f,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26181,400,4
abc00dd0-3e38-4827-8a27-59c593d9495f,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,100,1,4
2f32c44c-5426-4aa8-af72-5530f494fcf0,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
2f32c44c-5426-4aa8-af72-5530f494fcf0,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25173,400,4
2f32c44c-5426-4aa8-af72-5530f494fcf0,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,9656,400,4
2f32c44c-5426-4aa8-af72-5530f494fcf0,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8358,8,4
2f32c44c-5426-4aa8-af72-5530f494fcf0,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26113,400,4
2f32c44c-5426-4aa8-af72-5530f494fcf0,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,111,1,4
eb606051-fda4-46f9-a158-505dd57fecec,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,37,44,4
eb606051-fda4-46f9-a158-505dd57fecec,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24954,400,4
eb606051-fda4-46f9-a158-505dd57fecec,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8246,400,4
eb606051-fda4-46f9-a158-505dd57fecec,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7987,8,4
eb606051-fda4-46f9-a158-505dd57fecec,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26634,400,4
eb606051-fda4-46f9-a158-505dd57fecec,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,114,1,4
03968166-5efa-4640-be40-005da518469d,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,30,44,4
03968166-5efa-4640-be40-005da518469d,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25248,400,4
03968166-5efa-4640-be40-005da518469d,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8795,400,4
03968166-5efa-4640-be40-005da518469d,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8566,8,4
03968166-5efa-4640-be40-005da518469d,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26283,400,4
03968166-5efa-4640-be40-005da518469d,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,196,1,4
0139cb40-d9d3-48ab-bd27-929cdb417f21,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,33,44,4
0139cb40-d9d3-48ab-bd27-929cdb417f21,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25301,400,4
0139cb40-d9d3-48ab-bd27-929cdb417f21,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,9398,400,4
0139cb40-d9d3-48ab-bd27-929cdb417f21,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8054,8,4
0139cb40-d9d3-48ab-bd27-929cdb417f21,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26077,400,4
0139cb40-d9d3-48ab-bd27-929cdb417f21,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,182,1,4
898cf8d0-bbce-41de-a98f-26b05a9c70ac,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
898cf8d0-bbce-41de-a98f-26b05a9c70ac,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25166,400,4
898cf8d0-bbce-41de-a98f-26b05a9c70ac,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,9140,400,4
898cf8d0-bbce-41de-a98f-26b05a9c70ac,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8100,8,4
898cf8d0-bbce-41de-a98f-26b05a9c70ac,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26151,400,4
898cf8d0-bbce-41de-a98f-26b05a9c70ac,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,176,1,4
733cfb40-ad8a-4e93-91b7-a8d3ce1c7f06,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
733cfb40-ad8a-4e93-91b7-a8d3ce1c7f06,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25247,400,4
733cfb40-ad8a-4e93-91b7-a8d3ce1c7f06,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8307,400,4
733cfb40-ad8a-4e93-91b7-a8d3ce1c7f06,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8699,8,4
733cfb40-ad8a-4e93-91b7-a8d3ce1c7f06,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26886,400,4
733cfb40-ad8a-4e93-91b7-a8d3ce1c7f06,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,110,1,4
2b4a0873-e9aa-4bcc-9ce5-9298e6c3606a,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
2b4a0873-e9aa-4bcc-9ce5-9298e6c3606a,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24988,400,4
2b4a0873-e9aa-4bcc-9ce5-9298e6c3606a,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8881,400,4
2b4a0873-e9aa-4bcc-9ce5-9298e6c3606a,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8628,8,4
2b4a0873-e9aa-4bcc-9ce5-9298e6c3606a,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,25956,400,4
2b4a0873-e9aa-4bcc-9ce5-9298e6c3606a,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,115,1,4
8bfa4043-a5fa-4602-934a-8d5dc42162ae,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
8bfa4043-a5fa-4602-934a-8d5dc42162ae,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25422,400,4
8bfa4043-a5fa-4602-934a-8d5dc42162ae,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8413,400,4
8bfa4043-a5fa-4602-934a-8d5dc42162ae,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8473,8,4
8bfa4043-a5fa-4602-934a-8d5dc42162ae,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26264,400,4
8bfa4043-a5fa-4602-934a-8d5dc42162ae,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,176,1,4
d3dcd431-0489-4caf-b0a4-e5efd719911d,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
d3dcd431-0489-4caf-b0a4-e5efd719911d,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25685,400,4
d3dcd431-0489-4caf-b0a4-e5efd719911d,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8623,400,4
d3dcd431-0489-4caf-b0a4-e5efd719911d,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8660,8,4
d3dcd431-0489-4caf-b0a4-e5efd719911d,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26434,400,4
d3dcd431-0489-4caf-b0a4-e5efd719911d,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,110,1,4
df1377ff-4fee-4475-89c8-537c0d0a5596,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,35,44,4
df1377ff-4fee-4475-89c8-537c0d0a5596,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25115,400,4
df1377ff-4fee-4475-89c8-537c0d0a5596,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8677,400,4
df1377ff-4fee-4475-89c8-537c0d0a5596,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8333,8,4
df1377ff-4fee-4475-89c8-537c0d0a5596,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26184,400,4
df1377ff-4fee-4475-89c8-537c0d0a5596,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,109,1,4
6ffebddb-0b21-47f6-8610-a7f7295e24bc,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
6ffebddb-0b21-47f6-8610-a7f7295e24bc,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25117,400,4
6ffebddb-0b21-47f6-8610-a7f7295e24bc,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8522,400,4
6ffebddb-0b21-47f6-8610-a7f7295e24bc,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,7634,8,4
6ffebddb-0b21-47f6-8610-a7f7295e24bc,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26113,400,4
6ffebddb-0b21-47f6-8610-a7f7295e24bc,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,104,1,4
0585ae77-4259-4c14-9b39-5474771fb04b,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
0585ae77-4259-4c14-9b39-5474771fb04b,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,25875,400,4
0585ae77-4259-4c14-9b39-5474771fb04b,stgraph,smartbench,big_long,16,MaintenanceOwners,edgesDirection,8594,400,4
0585ae77-4259-4c14-9b39-5474771fb04b,stgraph,smartbench,big_long,16,EnvironmentOutlier,edgesDirection,8032,8,4
0585ae77-4259-4c14-9b39-5474771fb04b,stgraph,smartbench,big_long,16,AgentOutlier,edgesDirection,26014,400,4
0585ae77-4259-4c14-9b39-5474771fb04b,stgraph,smartbench,big_long,16,AgentHistory,edgesDirection,189,1,4
86e4cdf2-a344-41be-ae10-b4502ddfe22a,stgraph,smartbench,big_long,16,EnvironmentCoverage,edgesDirection,34,44,4
86e4cdf2-a344-41be-ae10-b4502ddfe22a,stgraph,smartbench,big_long,16,EnvironmentAggregate,edgesDirection,24922,400,4
